Source,Target,LinkType,LinkText
"docs/02-Engineering/Setup/Data-Scientist-Gap-Analysis.md","tools/README.md","explicit_link","README.md"
"docs/02-Engineering/Setup/Data-Scientist-Gap-Analysis.md","tools/README.md","explicit_link","README.md"
"docs/02-Engineering/Setup/Data-Scientist-Gap-Analysis.md","docs/02-Engineering/Setup/README.md","explicit_link","README.md"
"docs/02-Engineering/Setup/Data-Scientist-Gap-Analysis.md","docs/02-Engineering/Setup/README.md","explicit_link","README.md"
"docs/02-Engineering/Verification/20251114_VERIFICATION_REPORT_TASK_1.1.md","docs/02-Engineering/Verification/logs/technical/20251113_verification_checkpoint.md","explicit_link","logs/technical/20251113_verification_checkpoint.md"
"docs/03-Research/Theory/20251115-Contextual_Debt_Paper-Gap_Analysis.md","docs/03-Research/Theory/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/03-Research/Theory/20251115-Contextual_Debt_Paper-Gap_Analysis.md","docs/03-Research/Theory/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/03-Research/Theory/20251115-Contextual_Debt_Paper-Gap_Analysis.md","docs/03-Research/Theory/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/03-Research/Theory/20251115-Contextual_Debt_Paper-Gap_Analysis.md","docs/03-Research/Theory/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/03-Research/Theory/20251115-Jules-Research-Paper-Revision-Log.md","docs/03-Research/Theory/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"docs/03-Research/Theory/20251116-[import]-Corrected_Contextual_Debt_Analysis.md","docs/03-Research/Theory/logs/research/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","logs/research/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"docs/04-Operations/Intent-Log/Technical/20251107_refactor_summary.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251113_RECOVERY_PLAN.md","docs/04-Operations/Intent-Log/Technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Intent-Log/Technical/20251113_RECOVERY_PLAN.md","docs/04-Operations/Intent-Log/Technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Intent-Log/Technical/20251113_RECOVERY_PLAN.md","docs/04-Operations/Intent-Log/Technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Intent-Log/Technical/20251116_build_fix_and_vitest_error.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","docs/04-Operations/Intent-Log/Technical/logs/technical/20251113_RECOVERY_PLAN.md","explicit_link","logs/technical/20251113_RECOVERY_PLAN.md"
"docs/04-Operations/Intent-Log/Technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","docs/04-Operations/Intent-Log/Technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"docs/04-Operations/Intent-Log/Technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","docs/04-Operations/Intent-Log/Technical/logs/CoPilot/20251117-Task-1.2-Completion-Summary.md","explicit_link","logs/CoPilot/20251117-Task-1.2-Completion-Summary.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/DOC-REVISIONS/20251119-Gap-Analysis-Critique-vs-IP-Assets.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251119-Gap-Analysis-Critique-vs-IP-Assets.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/DOC-REVISIONS/20251119-Transformation-Map.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251119-Transformation-Map.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/01_CORE_IP_DEFINITION.md","explicit_link","docs/strategy_and_ip/01_CORE_IP_DEFINITION.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/03_INVESTOR_PITCH.md","explicit_link","docs/strategy_and_ip/03_INVESTOR_PITCH.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/Copyright_Registration_Playbook.md","explicit_link","docs/strategy_and_ip/Copyright_Registration_Playbook.md"
"docs/04-Operations/Intent-Log/Technical/20251120-IP-Refactoring-Log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/REGISTRATION_MANIFEST.md","explicit_link","docs/strategy_and_ip/REGISTRATION_MANIFEST.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/docs/CONTEXTUAL_DEBT_SPEC.md","explicit_link","docs/CONTEXTUAL_DEBT_SPEC.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251122-Documentation-Graph-Setup.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251123-working-log.md","docs/04-Operations/Intent-Log/Technical/logs/technical/20251122-Documentation-Graph-Setup.md","explicit_link","logs/technical/20251122-Documentation-Graph-Setup.md"
"docs/04-Operations/Intent-Log/Technical/20251123-working-log.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md"
"docs/04-Operations/Intent-Log/Technical/20251123-working-log.md","docs/04-Operations/Intent-Log/Technical/logs/technical/20251113_RECOVERY_PLAN.md","explicit_link","logs/technical/20251113_RECOVERY_PLAN.md"
"docs/04-Operations/Intent-Log/Technical/20251126-josh-action-items.md","docs/04-Operations/Intent-Log/Technical/path/to/file.md","explicit_link","text"
"docs/04-Operations/Intent-Log/Technical/20251127-Comparative-Analysis-of-Team-Feedback.md","docs/04-Operations/Intent-Log/Technical/logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","explicit_link","logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","explicit_link","logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/logs/technical/20251127-Comparative-Analysis-of-Team-Feedback.md","explicit_link","logs/technical/20251127-Comparative-Analysis-of-Team-Feedback.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/docs/20251102-AgentX AgentBeats Competition Analysis.md","explicit_link","docs/20251102-AgentX AgentBeats Competition Analysis.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/path/to/file.md","explicit_link","text"
"docs/04-Operations/Intent-Log/Technical/20251127-Contextual-Discovery-Plan-Revision.md","docs/04-Operations/Intent-Log/Technical/docs/20251102-AgentX AgentBeats Competition Analysis.md","explicit_link","docs/20251102-AgentX AgentBeats Competition Analysis.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Math-Viability-and-Novelty-Analysis.md","docs/04-Operations/Intent-Log/Technical/docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md"
"docs/04-Operations/Intent-Log/Technical/20251127-Math-Viability-and-Novelty-Analysis.md","docs/04-Operations/Intent-Log/Technical/logs/technical/josh-temp/20251127-Research Paper-Comparison-Request.md","explicit_link","logs/technical/josh-temp/20251127-Research Paper-Comparison-Request.md"
"docs/04-Operations/Intent-Log/Technical/20251128-Documentation-Organization-Master-Plan.md","docs/04-Operations/Intent-Log/Technical/path","explicit_link","Title"
"docs/04-Operations/Intent-Log/Technical/20251128-doc-access-probe-log.md","docs/04-Operations/Intent-Log/Technical/docs/20250910-Agentic Coding Debt Management Research.md","explicit_link","docs/20250910-Agentic Coding Debt Management Research.md"
"docs/04-Operations/Intent-Log/Technical/20251128-doc-access-probe-log.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251128-doc-graph-generation-log.md","docs/04-Operations/Intent-Log/Technical/path","explicit_link","Label"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/GAP_ANALYSIS.md","explicit_link","Deep Dive: Detailed Gap Analysis"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/GAP_ANALYSIS.md","explicit_link","Deep Dive: Detailed Gap Analysis"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/GAP_ANALYSIS.md","explicit_link","docs/GAP_ANALYSIS.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/GAP_ANALYSIS.md","explicit_link","docs/GAP_ANALYSIS.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/README.md","explicit_link","docs/README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/logs/README.md","explicit_link","logs/README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/path","explicit_link","Label"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/docs/20251119-Recommendation-Report-Strategic-Path-Forward.md","explicit_link","20251119-Recommendation-Report-Strategic-Path-Forward.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/path","explicit_link","Label"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Intent-Log/Technical/20251128-manual-link-verification.md","docs/04-Operations/Intent-Log/Technical/README.md","explicit_link","README.md"
"docs/04-Operations/Intent-Log/Technical/20251129-Dangling-Edge-Analysis-Log.md","docs/04-Operations/Intent-Log/Technical/20251129-dangling-edges.csv","explicit_link","logs/technical/josh-temp/20251129-dangling-edges.csv"
"docs/04-Operations/Intent-Log/log_entry_template.md","docs/04-Operations/Intent-Log/YYYYMMDDHHMMSS-TYPE-description.md","explicit_link","YYYYMMDDHHMMSS-TYPE-description.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md","explicit_link","logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/README.md","explicit_link","README.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md","explicit_link","logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md","explicit_link","logs/technical/20251119-Recommendation-Report-Strategic-Path-Forward.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"docs/04-Operations/Team/20251120-Team-Onboarding-Agenda.md","docs/04-Operations/Team/README.md","explicit_link","README.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/README.md","explicit_link","README.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/docs/archive/2025-11-11_build_issue_log.md","explicit_link","docs/archive/2025-11-11_build_issue_log.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/docs/archive-pre-refactor/IMPLEMENTATION_PLAN.md","explicit_link","docs/archive-pre-refactor/IMPLEMENTATION_PLAN.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/README.md","explicit_link","README.md"
"docs/04-Operations/Team/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","docs/04-Operations/Team/README.md","explicit_link","README.md"
"docs/04-Operations/Team/20251122-LogoMesh-Meeting-3-Summary.md","docs/04-Operations/Team/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"docs/04-Operations/Team/20251122-LogoMesh-Meeting-3-Summary.md","docs/04-Operations/Team/docs/CONTEXTUAL_DEBT_SPEC.md","explicit_link","docs/CONTEXTUAL_DEBT_SPEC.md"
"docs/04-Operations/Team/20251122-LogoMesh-Meeting-3-Summary.md","docs/04-Operations/Team/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"docs/20251107-LogoMesh AgentX Judge Evaluation Simulation.md","docs/README.md","explicit_link","README.md"
"docs/20251107-LogoMesh AgentX Judge Evaluation Simulation.md","docs/README.md","explicit_link","README.md"
"docs/20251107-LogoMesh AgentX Judge Evaluation Simulation.md","docs/README.md","explicit_link","README.md"
"docs/Archive/Legacy-Logs/20251117-Strategic-Master-Log.md","docs/Archive/Legacy-Logs/logs/technical/20251116_build_fix_and_vitest_error.md","explicit_link","logs/technical/20251116_build_fix_and_vitest_error.md"
"docs/Archive/Legacy-Logs/20251117-Strategic-Master-Log.md","docs/Archive/Legacy-Logs/logs/technical/20251114_VERIFICATION_REPORT_TASK_1.1.md","explicit_link","logs/technical/20251114_VERIFICATION_REPORT_TASK_1.1.md"
"docs/Archive/Legacy-Logs/20251117-Strategic-Master-Log.md","docs/Archive/Legacy-Logs/docs/strategy_and_ip/01_CORE_IP_DEFINITION.md","explicit_link","docs/strategy_and_ip/01_CORE_IP_DEFINITION.md"
